,order,date,market,evaluated_market_balance,price,vol,fee,market_cash_bal,cash_bal,profit,evaluated_balance,desc
2906,SETT,2020-03-02T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,-58.18519899994135,41058069.9604635,"(KRW-ETH:4,271(=267400.0x0.016))"
2907,SETT,2020-03-02T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,-55.79402643442154,41058014.16643707,"(KRW-ETH:4,215(=263900.0x0.016))"
2908,SETT,2020-03-02T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,14.347035370767117,41058028.51347244,"(KRW-ETH:4,229(=264800.0x0.016))"
2909,SETT,2020-03-02T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,11.158805280923843,41058039.67227772,"(KRW-ETH:4,240(=265500.0x0.016))"
2910,SETT,2020-03-02T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,0.0,41058039.67227772,"(KRW-ETH:4,240(=265500.0x0.016))"
2911,SETT,2020-03-02T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,61.37342908233404,41058101.0457068,"(KRW-ETH:4,302(=269350.0x0.016))"
2912,SETT,2020-03-03T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,65.3587166890502,41058166.40442349,"(KRW-ETH:4,367(=273450.0x0.016))"
2913,SETT,2020-03-03T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,70.93811932951212,41058237.34254282,"(KRW-ETH:4,438(=277900.0x0.016))"
2914,SETT,2020-03-03T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,-12.75292032957077,41058224.58962249,"(KRW-ETH:4,426(=277100.0x0.016))"
2915,SETT,2020-03-03T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,-86.08221221715212,41058138.50741027,"(KRW-ETH:4,339(=271700.0x0.016))"
2916,SETT,2020-03-03T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,72.53223437070847,41058211.03964464,"(KRW-ETH:4,412(=276250.0x0.016))"
2917,SETT,2020-03-04T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,-112.38511040061712,41058098.65453424,"(KRW-ETH:4,299(=269200.0x0.016))"
2918,SETT,2020-03-04T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,-15.941150411963463,41058082.71338383,"(KRW-ETH:4,283(=268200.0x0.016))"
2919,SETT,2020-03-04T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,5.579402647912502,41058088.29278648,"(KRW-ETH:4,289(=268550.0x0.016))"
2920,SETT,2020-03-04T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,29.491128258407116,41058117.78391474,"(KRW-ETH:4,319(=270400.0x0.016))"
2921,SETT,2020-03-04T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,-6.376460164785385,41058111.40745457,"(KRW-ETH:4,312(=270000.0x0.016))"
2922,SETT,2020-03-04T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,-41.446991071105,41058069.9604635,"(KRW-ETH:4,271(=267400.0x0.016))"
2923,SETT,2020-03-05T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,-22.317610576748848,41058047.642852925,"(KRW-ETH:4,248(=266000.0x0.016))"
2924,SETT,2020-03-05T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,24.708783142268658,41058072.35163607,"(KRW-ETH:4,273(=267550.0x0.016))"
2925,SETT,2020-03-05T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,23.11466809362173,41058095.46630416,"(KRW-ETH:4,296(=269000.0x0.016))"
2926,SETT,2020-03-05T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,17.53526545315981,41058113.001569614,"(KRW-ETH:4,314(=270100.0x0.016))"
2927,SETT,2020-03-05T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,10.36174776405096,41058123.36331738,"(KRW-ETH:4,324(=270750.0x0.016))"
2928,SETT,2020-03-05T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,83.69103965908289,41058207.05435704,"(KRW-ETH:4,408(=276000.0x0.016))"
2929,SETT,2020-03-06T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,-23.911725617945194,41058183.14263142,"(KRW-ETH:4,384(=274500.0x0.016))"
2930,SETT,2020-03-06T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,30.28818578273058,41058213.4308172,"(KRW-ETH:4,414(=276400.0x0.016))"
2931,SETT,2020-03-06T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,-66.95283172279596,41058146.47798548,"(KRW-ETH:4,347(=272200.0x0.016))"
2932,SETT,2020-03-06T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,22.317610569298267,41058168.79559605,"(KRW-ETH:4,370(=273600.0x0.016))"
2933,SETT,2020-03-06T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,109.19688031822443,41058277.99247637,"(KRW-ETH:4,479(=280450.0x0.016))"
2934,SETT,2020-03-06T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,74.9234069287777,41058352.915883295,"(KRW-ETH:4,554(=285150.0x0.016))"
2935,SETT,2020-03-07T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,-76.51752196997404,41058276.398361325,"(KRW-ETH:4,478(=280350.0x0.016))"
2936,SETT,2020-03-07T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,41053807.2968436,51.808738835155964,41058328.20710016,"(KRW-ETH:4,529(=283600.0x0.016))"
2937,BUY,2020-03-07T08:59:00,KRW-ETH,40971437.9287206,291000.0,140.7953193426825,81953.12384091821,164.25529788434505,416.2442820817232,0.0,40976375.08325924,plus_di(19.0408) > minus_di(18.4348)
2938,SETT,2020-03-07T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,416.2442820817232,-163788.28316879272,40894539.92393137,"(KRW-ETH:40,976,086(=291000.0x140.811))"
2939,SETT,2020-03-07T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,416.2442820817232,42158.890391394496,40936698.81432276,"(KRW-ETH:41,018,329(=291300.0x140.811))"
2940,SETT,2020-03-07T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,416.2442820817232,-154582.59810176492,40782116.216221,"(KRW-ETH:40,863,437(=290200.0x140.811))"
2941,SETT,2020-03-07T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,416.2442820817232,133503.15290606767,40915619.369127065,"(KRW-ETH:40,997,207(=291150.0x140.811))"
2942,SETT,2020-03-08T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,416.2442820817232,484827.23950099945,41400446.608628064,"(KRW-ETH:41,483,006(=294600.0x140.811))"
2943,SETT,2020-03-08T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,416.2442820817232,-1011813.369393386,40388633.23923468,"(KRW-ETH:40,469,165(=287400.0x140.811))"
2944,SETT,2020-03-08T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,416.2442820817232,-365377.0500587225,40023256.189175956,"(KRW-ETH:40,103,056(=284800.0x140.811))"
2945,SETT,2020-03-08T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,416.2442820817232,-758860.0270450339,39264396.16213092,"(KRW-ETH:39,342,675(=279400.0x140.811))"
2946,SETT,2020-03-08T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,416.2442820817232,-344297.6048630327,38920098.55726789,"(KRW-ETH:38,997,687(=276950.0x140.811))"
2947,SETT,2020-03-08T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,416.2442820817232,428615.38564581424,39348713.9429137,"(KRW-ETH:39,427,161(=280000.0x140.811))"
2949,SETT,2020-03-09T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-2182277.1090348214,37166436.83387888,"(KRW-ETH:4,382(=265000.0x0.017))"
2948,SELL,2020-03-09T00:59:00,KRW-ETH,37161647.20296571,265000.0,140.51369348755907,74481.57123744719,37161812.03570141,37162063.44724779,-3809790.7257548943,35464441.645921364,plus_di(18.5804) < minus_di(21.9285)
2950,SETT,2020-03-09T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-85.81739804893732,37166351.01648083,"(KRW-ETH:4,296(=259800.0x0.017))"
2951,SETT,2020-03-09T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-231.87200817465782,37166119.14447266,"(KRW-ETH:4,063(=245750.0x0.017))"
2952,SETT,2020-03-09T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,117.17375501990318,37166236.31822768,"(KRW-ETH:4,181(=252850.0x0.017))"
2953,SETT,2020-03-09T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-108.9220821261406,37166127.39614555,"(KRW-ETH:4,072(=246250.0x0.017))"
2954,SETT,2020-03-10T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-137.80293724685907,37165989.593208306,"(KRW-ETH:3,934(=237900.0x0.017))"
2955,SETT,2020-03-10T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,57.76171021908522,37166047.354918525,"(KRW-ETH:3,991(=241400.0x0.017))"
2956,SETT,2020-03-10T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,127.90092977881432,37166175.2558483,"(KRW-ETH:4,120(=249150.0x0.017))"
2957,SETT,2020-03-10T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-51.16037190705538,37166124.0954764,"(KRW-ETH:4,068(=246050.0x0.017))"
2958,SETT,2020-03-10T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-88.29289991408587,37166035.80257648,"(KRW-ETH:3,980(=240700.0x0.017))"
2959,SETT,2020-03-10T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,63.53788124769926,37166099.34045773,"(KRW-ETH:4,043(=244550.0x0.017))"
2960,SETT,2020-03-11T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-94.8942382261157,37166004.446219504,"(KRW-ETH:3,948(=238800.0x0.017))"
2961,SETT,2020-03-11T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,74.26505599915981,37166078.7112755,"(KRW-ETH:4,023(=243300.0x0.017))"
2962,SETT,2020-03-11T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-4.951003730297089,37166073.76027177,"(KRW-ETH:4,018(=243000.0x0.017))"
2963,SETT,2020-03-11T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-54.46104107052088,37166019.2992307,"(KRW-ETH:3,963(=239700.0x0.017))"
2964,SETT,2020-03-11T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-45.384200885891914,37165973.91502982,"(KRW-ETH:3,918(=236950.0x0.017))"
2965,SETT,2020-03-12T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-122.12475875765085,37165851.79027106,"(KRW-ETH:3,795(=229550.0x0.017))"
2966,SETT,2020-03-12T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,61.88754666596651,37165913.677817725,"(KRW-ETH:3,857(=233300.0x0.017))"
2967,SETT,2020-03-12T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-231.04684088379145,37165682.63097684,"(KRW-ETH:3,626(=219300.0x0.017))"
2968,SETT,2020-03-12T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-181.53680355846882,37165501.09417328,"(KRW-ETH:3,444(=208300.0x0.017))"
2969,SETT,2020-03-12T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-547.9110798165202,37164953.183093466,"(KRW-ETH:2,895(=175100.0x0.017))"
2970,SETT,2020-03-13T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,100.67040923982859,37165053.853502706,"(KRW-ETH:2,996(=181200.0x0.017))"
2971,SETT,2020-03-13T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-157.606952175498,37164896.24655053,"(KRW-ETH:2,838(=171650.0x0.017))"
2972,SETT,2020-03-13T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-472.820856526494,37164423.425694,"(KRW-ETH:2,364(=143000.0x0.017))"
2973,SETT,2020-03-13T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,392.77962950617075,37164816.20532351,"(KRW-ETH:2,758(=166800.0x0.017))"
2974,SETT,2020-03-13T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,25.58018595725298,37164841.78550947,"(KRW-ETH:2,783(=168350.0x0.017))"
2975,SETT,2020-03-13T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-34.65702613443136,37164807.12848333,"(KRW-ETH:2,749(=166250.0x0.017))"
2976,SETT,2020-03-14T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-114.69825315475464,37164692.43023018,"(KRW-ETH:2,634(=159300.0x0.017))"
2977,SETT,2020-03-14T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,129.55126435309649,37164821.98149453,"(KRW-ETH:2,764(=167150.0x0.017))"
2978,SETT,2020-03-14T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,121.29959146678448,37164943.281086,"(KRW-ETH:2,885(=174500.0x0.017))"
2979,SETT,2020-03-14T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-33.83185884356499,37164909.449227154,"(KRW-ETH:2,851(=172450.0x0.017))"
2980,SETT,2020-03-14T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-47.034535467624664,37164862.41469169,"(KRW-ETH:2,804(=169600.0x0.017))"
2981,SETT,2020-03-14T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-80.86639431118965,37164781.548297375,"(KRW-ETH:2,723(=164700.0x0.017))"
2982,SETT,2020-03-15T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-38.782862573862076,37164742.7654348,"(KRW-ETH:2,684(=162350.0x0.017))"
2983,SETT,2020-03-15T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,16.503345772624016,37164759.268780574,"(KRW-ETH:2,701(=163350.0x0.017))"
2984,SETT,2020-03-15T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-31.356356978416443,37164727.912423596,"(KRW-ETH:2,669(=161450.0x0.017))"
2985,SETT,2020-03-15T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-84.99223075062037,37164642.920192845,"(KRW-ETH:2,584(=156300.0x0.017))"
2986,SETT,2020-03-15T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,31.356356978416443,37164674.27654982,"(KRW-ETH:2,616(=158200.0x0.017))"
2987,SETT,2020-03-15T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,47.85970275104046,37164722.136252575,"(KRW-ETH:2,664(=161100.0x0.017))"
2988,SETT,2020-03-16T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-42.90869902074337,37164679.227553554,"(KRW-ETH:2,621(=158500.0x0.017))"
2989,SETT,2020-03-16T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-9.902007468044758,37164669.325546086,"(KRW-ETH:2,611(=157900.0x0.017))"
2990,SETT,2020-03-16T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,21.454349510371685,37164690.779895596,"(KRW-ETH:2,632(=159200.0x0.017))"
2991,SETT,2020-03-16T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-43.733866304159164,37164647.04602929,"(KRW-ETH:2,588(=156550.0x0.017))"
2992,SETT,2020-03-16T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-270.6548707559705,37164376.391158536,"(KRW-ETH:2,317(=140150.0x0.017))"
2993,SETT,2020-03-16T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-10.727174758911133,37164365.66398378,"(KRW-ETH:2,306(=139500.0x0.017))"
2994,SETT,2020-03-17T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,135.32743538171053,37164500.99141916,"(KRW-ETH:2,442(=147700.0x0.017))"
2995,SETT,2020-03-17T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-118.82408960163593,37164382.16732956,"(KRW-ETH:2,323(=140500.0x0.017))"
2996,SETT,2020-03-17T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,6.601338312029839,37164388.76866787,"(KRW-ETH:2,329(=140900.0x0.017))"
2997,SETT,2020-03-17T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,132.02676621824503,37164520.79543409,"(KRW-ETH:2,462(=148900.0x0.017))"
2998,SETT,2020-03-17T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,5.776171021163464,37164526.57160511,"(KRW-ETH:2,468(=149250.0x0.017))"
2999,SETT,2020-03-17T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-42.90869902074337,37164483.66290609,"(KRW-ETH:2,425(=146650.0x0.017))"
3000,SETT,2020-03-18T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,16.503345780074596,37164500.16625187,"(KRW-ETH:2,441(=147650.0x0.017))"
3001,SETT,2020-03-18T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-6.601338312029839,37164493.564913556,"(KRW-ETH:2,434(=147250.0x0.017))"
3002,SETT,2020-03-18T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,9.076840177178383,37164502.64175373,"(KRW-ETH:2,444(=147800.0x0.017))"
3003,SETT,2020-03-18T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-14.027843907475471,37164488.613909826,"(KRW-ETH:2,430(=146950.0x0.017))"
3004,SETT,2020-03-18T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-93.24390364438295,37164395.37000618,"(KRW-ETH:2,336(=141300.0x0.017))"
3005,SETT,2020-03-18T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,19.804014928638935,37164415.17402111,"(KRW-ETH:2,356(=142500.0x0.017))"
3006,SETT,2020-03-19T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,46.20936817675829,37164461.38338929,"(KRW-ETH:2,402(=145300.0x0.017))"
3007,SETT,2020-03-19T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,3.3006691560149193,37164464.68405844,"(KRW-ETH:2,406(=145500.0x0.017))"
3008,SETT,2020-03-19T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,38.782862581312656,37164503.466921024,"(KRW-ETH:2,444(=147850.0x0.017))"
3009,SETT,2020-03-19T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-39.60802986472845,37164463.85889116,"(KRW-ETH:2,405(=145450.0x0.017))"
3010,SETT,2020-03-19T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,73.43988870829344,37164537.29877987,"(KRW-ETH:2,478(=149900.0x0.017))"
3011,SETT,2020-03-19T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,104.79624568670988,37164642.095025554,"(KRW-ETH:2,583(=156250.0x0.017))"
3012,SETT,2020-03-20T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,49.51003733277321,37164691.60506289,"(KRW-ETH:2,633(=159250.0x0.017))"
3013,SETT,2020-03-20T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,171.63479609042406,37164863.23985898,"(KRW-ETH:2,805(=169650.0x0.017))"
3014,SETT,2020-03-20T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,5.776171021163464,37164869.01603,"(KRW-ETH:2,811(=170000.0x0.017))"
3015,SETT,2020-03-20T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-10.727174758911133,37164858.28885524,"(KRW-ETH:2,800(=169350.0x0.017))"
3016,SETT,2020-03-20T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,103.14591111242771,37164961.43476635,"(KRW-ETH:2,903(=175600.0x0.017))"
3017,SETT,2020-03-20T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,106.44658026844263,37165067.88134662,"(KRW-ETH:3,010(=182050.0x0.017))"
3018,SETT,2020-03-21T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-85.81739804148674,37164982.06394858,"(KRW-ETH:2,924(=176850.0x0.017))"
3019,SETT,2020-03-21T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-187.31297457963228,37164794.750974,"(KRW-ETH:2,736(=165500.0x0.017))"
3020,SETT,2020-03-21T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,32.18152426928282,37164826.93249827,"(KRW-ETH:2,769(=167450.0x0.017))"
3021,SETT,2020-03-21T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,34.65702612698078,37164861.589524396,"(KRW-ETH:2,803(=169550.0x0.017))"
3022,SETT,2020-03-21T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-62.712713949382305,37164798.87681045,"(KRW-ETH:2,740(=165750.0x0.017))"
3023,SETT,2020-03-21T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-23.92985138297081,37164774.94695906,"(KRW-ETH:2,716(=164300.0x0.017))"
3024,SETT,2020-03-22T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,42.90869902074337,37164817.855658084,"(KRW-ETH:2,759(=166900.0x0.017))"
3025,SETT,2020-03-22T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-11.552342042326927,37164806.30331604,"(KRW-ETH:2,748(=166200.0x0.017))"
3026,SETT,2020-03-22T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-2.4755018651485443,37164803.82781418,"(KRW-ETH:2,745(=166050.0x0.017))"
3027,SETT,2020-03-22T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,44.55903360247612,37164848.38684778,"(KRW-ETH:2,790(=168750.0x0.017))"
3028,SETT,2020-03-22T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-15.678178489208221,37164832.70866929,"(KRW-ETH:2,774(=167800.0x0.017))"
3029,SETT,2020-03-22T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-66.0133831128478,37164766.69528618,"(KRW-ETH:2,708(=163800.0x0.017))"
3030,SETT,2020-03-23T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-44.55903360247612,37164722.136252575,"(KRW-ETH:2,664(=161100.0x0.017))"
3031,SETT,2020-03-23T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-57.76171021908522,37164664.374542356,"(KRW-ETH:2,606(=157600.0x0.017))"
3032,SETT,2020-03-23T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-46.20936817675829,37164618.16517418,"(KRW-ETH:2,559(=154800.0x0.017))"
3033,SETT,2020-03-23T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,76.74055786430836,37164694.90573204,"(KRW-ETH:2,636(=159450.0x0.017))"
3034,SETT,2020-03-23T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-45.384200885891914,37164649.52153116,"(KRW-ETH:2,591(=156700.0x0.017))"
3035,SETT,2020-03-23T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-37.95769529044628,37164611.56383587,"(KRW-ETH:2,553(=154400.0x0.017))"
3036,SETT,2020-03-24T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,108.0969148427248,37164719.66075071,"(KRW-ETH:2,661(=160950.0x0.017))"
3037,SETT,2020-03-24T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,21.454349510371685,37164741.11510022,"(KRW-ETH:2,683(=162250.0x0.017))"
3038,SETT,2020-03-24T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,113.87308587133884,37164854.98818609,"(KRW-ETH:2,797(=169150.0x0.017))"
3039,SETT,2020-03-24T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-44.55903360247612,37164810.42915249,"(KRW-ETH:2,752(=166450.0x0.017))"
3040,SETT,2020-03-24T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,27.23052053153515,37164837.65967302,"(KRW-ETH:2,779(=168100.0x0.017))"
3041,SETT,2020-03-24T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,92.41873635351658,37164930.078409374,"(KRW-ETH:2,872(=173700.0x0.017))"
3042,SETT,2020-03-25T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-73.43988870829344,37164856.638520665,"(KRW-ETH:2,798(=169250.0x0.017))"
3043,SETT,2020-03-25T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,54.4610410630703,37164911.09956173,"(KRW-ETH:2,853(=172550.0x0.017))"
3044,SETT,2020-03-25T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-11.552342042326927,37164899.547219686,"(KRW-ETH:2,841(=171850.0x0.017))"
3045,SETT,2020-03-25T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-50.335204623639584,37164849.21201506,"(KRW-ETH:2,791(=168800.0x0.017))"
3046,SETT,2020-03-25T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,36.30736071616411,37164885.51937578,"(KRW-ETH:2,827(=171000.0x0.017))"
3047,SETT,2020-03-25T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-66.0133831128478,37164819.505992666,"(KRW-ETH:2,761(=167000.0x0.017))"
3048,SETT,2020-03-26T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,34.65702613443136,37164854.1630188,"(KRW-ETH:2,796(=169100.0x0.017))"
3049,SETT,2020-03-26T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-9.902007468044758,37164844.26101133,"(KRW-ETH:2,786(=168500.0x0.017))"
3050,SETT,2020-03-26T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,3.3006691560149193,37164847.56168049,"(KRW-ETH:2,789(=168700.0x0.017))"
3051,SETT,2020-03-26T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-34.65702613443136,37164812.904654354,"(KRW-ETH:2,754(=166600.0x0.017))"
3052,SETT,2020-03-26T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,37162063.44724779,-1.6503345742821693,37164811.25431978,"(KRW-ETH:2,753(=166500.0x0.017))"
